Probe,GeneID,Symbol,Distance,Sides,Raw.p,Pe
cg20080983,ENSG00000159873,CCDC117,244981,L8,2.1660645531386137e-9,9.99900009999e-4
cg15252768,ENSG00000233122,CTAGE7P,1367105,L8,2.2452494135117493e-9,5.999400059994001e-4
cg26562772,ENSG00000143507,DUSP10,0,R1,2.3427466928142996e-9,9.999000099990002e-5
cg07656641,ENSG00000279494,RP11-494O16.4,226195,R10,2.3655826252059593e-9,1.9998000199980003e-4
cg08404739,ENSG00000240793,UBA52P8,98956,R3,2.420214634325803e-9,9.999000099990002e-5
cg13061124,ENSG00000242595,RPL26P26,121852,R4,2.426260102097712e-9,3.9996000399960006e-4
cg11944110,ENSG00000274554,RP11-240G22.5,191839,L5,2.4583703774238424e-9,3.9996000399960006e-4
cg24307587,ENSG00000228664,RP11-416K24.1,184947,R4,2.5758147085355153e-9,3.9996000399960006e-4
cg07587639,ENSG00000180425,C11orf71,495785,R10,2.634339994898727e-9,3.9996000399960006e-4
cg19112204,ENSG00000149089,APIP,487504,L10,2.668840324725417e-9,5.999400059994001e-4
cg00936935,ENSG00000279863,RP11-521C22.2,176015,L2,2.7213883963625574e-9,1.9998000199980003e-4
cg13428086,ENSG00000215785,CFL1P6,307817,R3,2.7934415033161707e-9,9.999000099990002e-5
cg26484108,ENSG00000274554,RP11-240G22.5,191767,L5,3.1738667855154625e-9,4.999500049995e-4
cg17887364,ENSG00000253739,RNU6-323P,131571,R10,3.2141864727830577e-9,2.9997000299970003e-4
cg03337918,ENSG00000243979,RP11-347C18.1,243954,L2,3.2711158358025798e-9,2.9997000299970003e-4
cg24833464,ENSG00000212901,KRTAP3-1,0,R1,3.394384579186474e-9,3.9996000399960006e-4
cg05261893,ENSG00000273455,RP11-305O4.3,1007368,R6,3.5104599667249276e-9,2.9997000299970003e-4
cg19755714,ENSG00000250698,RP11-392B6.1,206265,R1,3.51173121924515e-9,2.9997000299970003e-4
cg17749454,ENSG00000125458,NT5C,24384,R2,3.6655949706749318e-9,9.99900009999e-4
cg11081307,ENSG00000124172,ATP5E,163181,L3,3.6893064143416703e-9,3.9996000399960006e-4
cg07004950,ENSG00000113312,TTC1,16114,L1,3.810118811249694e-9,6.999300069993001e-4
cg26645242,ENSG00000261056,RP11-454F8.2,168495,R4,3.8443588151979075e-9,1.9998000199980003e-4
cg17808631,ENSG00000260368,RP11-521I2.3,262845,R9,3.985729628433312e-9,1.9998000199980003e-4
cg13472610,ENSG00000198054,DSCR8,614850,L10,4.248410393863383e-9,8.999100089991e-4
cg07612300,ENSG00000006607,FARP2,262230,R9,4.277728165659145e-9,9.999000099990002e-5
cg01393234,ENSG00000143751,SDE2,85321,R7,4.305280916676136e-9,8.999100089991e-4
cg10523198,ENSG00000280710,RP11-214F16.8,451871,L6,4.3980582722554866e-9,9.999000099990002e-5
cg09450200,ENSG00000197024,ZNF398,23300,L2,4.474256865410241e-9,6.999300069993001e-4
cg10071275,ENSG00000101152,DNAJC5,228445,L14,4.474256865410241e-9,9.99900009999e-4
cg03252313,ENSG00000170279,C7orf33,170580,R4,4.644736635383898e-9,8.999100089991e-4
cg05274650,ENSG00000255035,SDHCP4,470484,L7,4.6541274368452424e-9,3.9996000399960006e-4
cg10767008,ENSG00000234210,AC006372.4,502279,L10,4.7550877909610865e-9,9.999000099990002e-5
cg21074058,ENSG00000271971,CTD-2006H14.2,349924,R4,4.878351068967943e-9,5.999400059994001e-4
cg09561365,ENSG00000223730,RP1-127B20.4,378402,L10,4.879406231052379e-9,9.99900009999e-4
cg16772207,ENSG00000101152,DNAJC5,228422,L14,4.92539560414047e-9,9.99900009999e-4
cg08629856,ENSG00000175470,PPP2R2D,785752,R3,4.9887915402447875e-9,6.999300069993001e-4
cg02517632,ENSG00000215160,OR7E122P,38342,L1,5.124690740718209e-9,1.9998000199980003e-4
cg13315995,ENSG00000022277,RTFDC1,215630,R8,5.250400320780104e-9,3.9996000399960006e-4
cg14355482,ENSG00000226771,AP001136.2,222572,R2,5.412464642868534e-9,9.999000099990002e-5
cg24701780,ENSG00000105993,DNAJB6,141486,L5,5.63198393289655e-9,4.999500049995e-4
cg09147400,ENSG00000240793,UBA52P8,98561,R3,5.869688137339381e-9,9.999000099990002e-5
cg11675165,ENSG00000240151,RN7SL826P,322901,R9,5.98520942294189e-9,1.9998000199980003e-4
cg02512867,ENSG00000272308,RP11-231G3.1,302125,L8,6.0404629801794515e-9,9.99900009999e-4
cg00777546,ENSG00000219712,RP11-532F6.2,438147,R6,6.040898021526483e-9,9.999000099990002e-5
cg21380380,ENSG00000233108,AC006042.7,2303,L1,6.050308671081335e-9,9.999000099990002e-5
cg24953703,ENSG00000104142,VPS18,40801,L3,6.275256719671309e-9,3.9996000399960006e-4
cg06908618,ENSG00000277504,RP11-278A23.4,21369,R1,6.479416624091827e-9,2.9997000299970003e-4
cg15376397,ENSG00000130640,TUBGCP2,183945,R8,6.518908252867122e-9,7.999200079992001e-4
cg08611689,ENSG00000159692,CTBP1,253516,L8,6.901704604078664e-9,6.999300069993001e-4
cg18841796,ENSG00000169567,HINT1,459005,L7,7.123713862079647e-9,9.999000099990002e-5
cg10995381,ENSG00000124275,MTRR,0,L2,7.26023304444903e-9,1.9998000199980003e-4
cg26430597,ENSG00000232309,GS1-122H1.1,256898,L6,7.2894385840229634e-9,2.9997000299970003e-4
cg05583676,ENSG00000233122,CTAGE7P,554500,L6,7.83198175141439e-9,7.999200079992001e-4
cg04742334,ENSG00000101452,DHX35,181881,L1,7.93157871846149e-9,5.999400059994001e-4
cg18448614,ENSG00000253354,CTA-392C11.2,0,R1,8.540255623100552e-9,9.999000099990002e-5
cg19437852,ENSG00000276488,CTD-2537I9.18,71001,L7,9.167579726341636e-9,5.999400059994001e-4
cg02711147,ENSG00000233122,CTAGE7P,643579,R10,9.2835170916862e-9,9.99900009999e-4
cg11589885,ENSG00000225234,TRAPPC12-AS1,32092,R3,9.283583970402522e-9,3.9996000399960006e-4
cg16154857,ENSG00000144744,UBA3,119716,L3,9.283606263402053e-9,8.999100089991e-4
cg17737014,ENSG00000224208,AL590762.6,210848,R10,9.579085514709578e-9,1.9998000199980003e-4
cg00507008,ENSG00000257517,RP4-601P9.1,75056,R3,9.787048758595049e-9,2.9997000299970003e-4
cg17339440,ENSG00000241032,RN7SL709P,22305,R1,1.0302336121223949e-8,9.999000099990002e-5
cg02003612,ENSG00000067365,METTL22,49271,R2,1.0523867872612703e-8,7.999200079992001e-4
cg20414015,ENSG00000272717,RP11-342I1.2,428315,L7,1.0925808391390022e-8,3.9996000399960006e-4
cg12654045,ENSG00000142623,PADI1,0,R1,1.1113947519715899e-8,1.9998000199980003e-4
cg01879506,ENSG00000122257,RBBP6,154092,R4,1.1202893243989622e-8,8.999100089991e-4
cg04270264,ENSG00000131050,BPIFA2,192396,L10,1.161114166438525e-8,3.9996000399960006e-4
cg08382072,ENSG00000137434,C6orf52,150340,R3,1.2533648914976077e-8,3.9996000399960006e-4
cg20414015,ENSG00000205301,MGAT4D,456301,R7,1.2540979218407275e-8,7.999200079992001e-4
cg08938062,ENSG00000171984,C20orf196,141995,R1,1.35892167526305e-8,9.999000099990002e-5
cg20109001,ENSG00000273455,RP11-305O4.3,1194468,R6,1.3595867426433316e-8,2.9997000299970003e-4
cg26205890,ENSG00000182473,EXOC7,121257,R8,1.3759055759399728e-8,4.999500049995e-4
cg02127234,ENSG00000213865,C8orf44,90734,L3,1.4104934729001082e-8,4.999500049995e-4
cg16765600,ENSG00000265728,RP11-883A18.3,5416,R1,1.4424984826470005e-8,9.999000099990002e-5
cg27195771,ENSG00000075856,SART3,311074,R6,1.5100170433022305e-8,8.999100089991e-4
cg04388863,ENSG00000240793,UBA52P8,99031,R3,1.6012123148779978e-8,9.999000099990002e-5
cg16285854,ENSG00000137504,CREBZF,75295,L2,1.7299085334002524e-8,3.9996000399960006e-4
cg22786667,ENSG00000236078,LINC01447,20356,R1,1.8085494876155427e-8,6.999300069993001e-4
cg14938181,ENSG00000264914,RP11-343K8.3,233325,R7,1.8087314252809572e-8,4.999500049995e-4
cg24222580,ENSG00000269376,RP11-120K24.5,24474,R2,1.875706584302949e-8,7.999200079992001e-4
cg26185500,ENSG00000255487,RP11-513D5.5,237214,L7,1.9327185100032703e-8,1.9998000199980003e-4
cg18042043,ENSG00000167378,IRGQ,47257,L5,1.9807248412408592e-8,1.9998000199980003e-4
cg03103549,ENSG00000173404,INSM1,333283,R9,1.9945916788316288e-8,7.999200079992001e-4
cg15221532,ENSG00000265262,TRMT112P3,236413,R9,2.0199671775482916e-8,8.999100089991e-4
cg26871347,ENSG00000280028,RP11-118E18.1,237401,R3,2.03934659862333e-8,9.999000099990002e-5
cg14094521,ENSG00000235021,RP11-439E19.7,13958,L1,2.0540979742713317e-8,9.999000099990002e-5
cg12619347,ENSG00000252070,RNA5SP341,63136,L4,2.2225935172158668e-8,3.9996000399960006e-4
cg11485894,ENSG00000205740,RP11-363N22.3,708810,L10,2.2254277844363047e-8,9.99900009999e-4
cg16134718,ENSG00000234714,AC009965.2,0,R1,2.2295756772249565e-8,9.999000099990002e-5
cg23005227,ENSG00000280382,RP11-804H8.7,6846,L1,2.2380048499431015e-8,9.999000099990002e-5
cg10210510,ENSG00000187815,ZFP69,171750,R9,2.2528292665006055e-8,7.999200079992001e-4
cg08070476,ENSG00000235837,AC073333.8,127889,L3,2.2933992156108648e-8,9.999000099990002e-5
cg19755714,ENSG00000205301,MGAT4D,520512,R7,2.3222105353714283e-8,8.999100089991e-4
cg03535079,ENSG00000254348,RP11-1134I14.4,421375,L10,2.3501328843019955e-8,8.999100089991e-4
cg05046589,ENSG00000207483,RNU6-1067P,13579,L1,2.370736689977438e-8,9.999000099990002e-5
cg21711214,ENSG00000100099,HPS4,0,R1,2.39481722251688e-8,8.999100089991e-4
cg06477663,ENSG00000173988,LRRC63,28661,R1,2.4389689337700448e-8,9.999000099990002e-5
cg00111778,ENSG00000234171,RNASEH1-AS1,223791,L8,2.4540088022988446e-8,5.999400059994001e-4
cg25202503,ENSG00000153487,ING1,92563,L3,2.545463335690266e-8,4.999500049995e-4
cg01114138,ENSG00000234230,ZFX-AS1,2106,L1,2.5530332880954235e-8,9.999000099990002e-5
cg16448847,ENSG00000273455,RP11-305O4.3,1095451,R6,2.5725906564544046e-8,3.9996000399960006e-4
cg26344982,ENSG00000235831,BHLHE40-AS1,3164,L1,2.5766758472967922e-8,8.999100089991e-4
cg23968286,ENSG00000232300,FAM215B,195519,L2,2.6457657123755713e-8,2.9997000299970003e-4
cg17487705,ENSG00000230433,RP1-20B11.2,182315,R1,2.661691675885581e-8,4.999500049995e-4
cg14081251,ENSG00000136807,CDK9,122371,L10,2.672555305777779e-8,5.999400059994001e-4
cg07309820,ENSG00000244560,RP4-800G7.2,80654,R5,2.7052767735131057e-8,9.99900009999e-4
cg10512020,ENSG00000241765,RPS26P45,133720,L2,3.200459564271078e-8,3.9996000399960006e-4
cg11756387,ENSG00000266580,MIR4254,176907,L7,3.216407734481901e-8,3.9996000399960006e-4
cg16182465,ENSG00000158636,EMSY,107876,L5,3.3247053679121106e-8,4.999500049995e-4
cg12178900,ENSG00000123171,CCDC70,132400,L5,3.3377800743928906e-8,1.9998000199980003e-4
cg05890855,ENSG00000237525,AC012668.2,204472,L6,3.349848615294975e-8,9.999000099990002e-5
cg00938039,ENSG00000130021,PUDP,1158729,R8,3.6617773706464826e-8,1.9998000199980003e-4
cg04275239,ENSG00000277218,RP11-500G10.5,1009699,L10,3.7848234710437394e-8,4.999500049995e-4
cg23956680,ENSG00000108433,GOSR2,248128,L8,3.796524862787025e-8,4.999500049995e-4
cg27460531,ENSG00000176108,CHMP6,173673,R5,3.842498609230511e-8,5.999400059994001e-4
cg03621504,ENSG00000258346,RP11-148B3.2,235327,R4,3.9621817499289044e-8,4.999500049995e-4
cg02140072,ENSG00000252634,RN7SKP219,462214,L8,4.0355599807280006e-8,5.999400059994001e-4
cg17977723,ENSG00000164494,PDSS2,402872,R6,4.154740829983941e-8,1.9998000199980003e-4
cg09919917,ENSG00000261186,LINC01238,195426,R7,4.238695122098333e-8,2.9997000299970003e-4
cg13477178,ENSG00000229869,RP11-363N22.2,603716,R8,4.5146111521475846e-8,7.999200079992001e-4
cg16573957,ENSG00000158863,FAM160B2,7861,L2,4.545588147607627e-8,9.99900009999e-4
cg18486590,ENSG00000259076,RP11-973N13.3,9905,R4,4.663403290663723e-8,3.9996000399960006e-4
cg13751386,ENSG00000224245,RP11-533K9.3,580871,L6,4.817868750124946e-8,1.9998000199980003e-4
cg25498969,ENSG00000273455,RP11-305O4.3,255984,L5,4.9076738717133985e-8,5.999400059994001e-4
cg13105327,ENSG00000252460,RNU6-635P,499676,R6,4.9407778699504005e-8,9.999000099990002e-5
cg19512969,ENSG00000279633,RP11-442G21.2,254413,R8,5.109000773690302e-8,4.999500049995e-4
cg05046589,ENSG00000204365,C10orf126,164801,R7,5.177887168738266e-8,1.9998000199980003e-4
cg15777028,ENSG00000274591,RP11-474P2.5,24081,L1,5.455284337243437e-8,9.999000099990002e-5
cg16473797,ENSG00000273759,RP4-563E14.1,194395,L10,5.5347633533140383e-8,5.999400059994001e-4
cg12172163,ENSG00000231882,F10-AS1,42759,L4,5.7001565332692823e-8,9.999000099990002e-5
cg20947259,ENSG00000236390,RP11-25B7.1,70072,R4,5.759984564125337e-8,9.999000099990002e-5
cg03051777,ENSG00000257517,RP4-601P9.1,74688,R3,6.06743920913838e-8,5.999400059994001e-4
cg27312916,ENSG00000137504,CREBZF,75165,L2,6.122637304193681e-8,4.999500049995e-4
cg04583813,ENSG00000276662,RP11-631M21.7,365631,L6,6.575687932121371e-8,9.999000099990002e-5
cg22416376,ENSG00000214607,ADAM24P,66143,L6,6.670711527254833e-8,3.9996000399960006e-4
cg19132462,ENSG00000110321,EIF4G2,341987,R9,7.267634796202411e-8,7.999200079992001e-4
cg20456954,ENSG00000252637,RNA5SP268,167068,R1,7.397487401930983e-8,1.9998000199980003e-4
cg01250845,ENSG00000245832,MIR4300HG,278951,L9,7.734702322447183e-8,2.9997000299970003e-4
cg21451653,ENSG00000139133,ALG10,369364,L10,7.985335594370262e-8,7.999200079992001e-4
cg07162000,ENSG00000205696,ADARB2-AS1,175694,L1,8.080598012162037e-8,3.9996000399960006e-4
cg11876048,ENSG00000279281,RP11-226M10.3,187923,R4,8.272805706589182e-8,9.99900009999e-4
cg27287593,ENSG00000151014,NOCT,42043,R1,8.320455332550391e-8,8.999100089991e-4
cg04118234,ENSG00000229677,RP11-383F6.1,55688,L1,8.35896632367177e-8,1.9998000199980003e-4
cg00868476,ENSG00000104660,LEPROTL1,151281,L9,8.720108049746434e-8,5.999400059994001e-4
cg01024458,ENSG00000270282,RP5-1115A15.2,130735,L1,8.916860956596557e-8,9.999000099990002e-5
cg01393234,ENSG00000196187,TMEM63A,15009,L1,9.138290354982174e-8,9.99900009999e-4
cg02880679,ENSG00000279089,RP11-481C4.2,31850,L1,9.138290354982174e-8,2.9997000299970003e-4
cg01114138,ENSG00000130741,EIF2S3,73789,L3,9.575828434065128e-8,5.999400059994001e-4
cg11876048,ENSG00000263499,RP11-118E18.4,340561,R7,9.652952863650599e-8,6.999300069993001e-4
cg17887364,ENSG00000241032,RN7SL709P,125401,L4,1.0194661975044136e-7,1.9998000199980003e-4
cg09984096,ENSG00000214607,ADAM24P,131581,R2,1.0223380222619611e-7,6.999300069993001e-4
cg00735595,ENSG00000034677,RNF19A,128156,L5,1.0390706622825962e-7,4.999500049995e-4
cg21061859,ENSG00000063761,ADCK1,940760,L10,1.0512454389875603e-7,4.999500049995e-4
cg13204673,ENSG00000235837,AC073333.8,185919,L7,1.0870866075070143e-7,3.9996000399960006e-4
cg21188610,ENSG00000136819,C9orf78,188115,L6,1.1272410681475983e-7,1.9998000199980003e-4
cg20085953,ENSG00000242578,RP11-469J4.3,54844,R2,1.1287926766642856e-7,1.9998000199980003e-4
cg09736361,ENSG00000261186,LINC01238,196272,R7,1.1557622456939939e-7,2.9997000299970003e-4
cg26452081,ENSG00000230005,SNAP47-AS1,198301,L4,1.2148568614818276e-7,8.999100089991e-4
cg03529261,ENSG00000244512,RN7SL28P,9254,L1,1.2153765021358363e-7,6.999300069993001e-4
cg16627836,ENSG00000197223,C1D,594443,R5,1.2297234185842863e-7,9.999000099990002e-5
cg26871347,ENSG00000263499,RP11-118E18.4,306488,R4,1.284935526834143e-7,6.999300069993001e-4
cg02039404,ENSG00000169564,PCBP1,52448,L4,1.3105386303983528e-7,3.9996000399960006e-4
cg03706175,ENSG00000277396,Metazoa_SRP,12966,R2,1.3197674835558557e-7,2.9997000299970003e-4
cg02927679,ENSG00000233518,RPL7P35,49362,R3,1.374159842476663e-7,9.999000099990002e-5
cg11180129,ENSG00000239272,RPL21P10,1976,R2,1.4321984378229202e-7,4.999500049995e-4
cg13860360,ENSG00000229800,ATP8A2P2,793031,L10,1.4818428004866994e-7,9.999000099990002e-5
cg23104439,ENSG00000231922,AL138479.3,28308,L1,1.490141108914406e-7,9.999000099990002e-5
cg12349181,ENSG00000225180,AATK-AS1,82259,R7,1.5366475869811647e-7,9.999000099990002e-5
cg13727618,ENSG00000104880,ARHGEF18,249805,R5,1.621770863341535e-7,1.9998000199980003e-4
cg20080983,ENSG00000186998,EMID1,171566,R6,1.6311021827407038e-7,2.9997000299970003e-4
cg14938181,ENSG00000280028,RP11-118E18.1,146650,L3,1.7102423277712745e-7,9.999000099990002e-5
cg06034998,ENSG00000206651,Y_RNA,20176,R2,1.8056881177179928e-7,9.999000099990002e-5
cg15156059,ENSG00000231054,AC009236.2,264277,R1,1.8361162991597735e-7,9.99900009999e-4
cg04478605,ENSG00000265121,RP11-285E9.5,293263,L9,1.855775011503529e-7,9.999000099990002e-5
cg26362263,ENSG00000235488,JARID2-AS1,583117,R6,1.8655727357470307e-7,2.9997000299970003e-4
cg17176911,ENSG00000278234,U2,301459,L3,1.918079208402983e-7,6.999300069993001e-4
cg05118455,ENSG00000232309,GS1-122H1.1,332284,R6,1.9304216274294742e-7,7.999200079992001e-4
cg03892103,ENSG00000176108,CHMP6,451785,R9,2.015234416123027e-7,6.999300069993001e-4
cg09230870,ENSG00000263644,RP11-269G24.3,252276,R6,2.0478785173089225e-7,9.999000099990002e-5
cg15733007,ENSG00000227455,RP11-300M24.1,79627,L1,2.0718000858155486e-7,2.9997000299970003e-4
cg05207637,ENSG00000275236,AC009120.11,188595,R5,2.110271117747087e-7,3.9996000399960006e-4
cg12303623,ENSG00000207327,RNU6-883P,46436,L2,2.2047407938072618e-7,5.999400059994001e-4
cg23367119,ENSG00000258653,RP5-1021I20.4,88259,R5,2.2248923929666026e-7,3.9996000399960006e-4
cg12303623,ENSG00000237139,RPS26P41,37202,L1,2.2435098420433705e-7,9.999000099990002e-5
cg24228231,ENSG00000132467,UTP3,902,L1,2.4441425115081693e-7,9.999000099990002e-5
cg13635184,ENSG00000261842,RP11-143I21.1,216639,R9,2.4912310947202123e-7,3.9996000399960006e-4
cg13763287,ENSG00000130957,FBP2,500003,L3,2.504358479158957e-7,3.9996000399960006e-4
cg10471825,ENSG00000275236,AC009120.11,766167,R8,2.543657481414328e-7,3.9996000399960006e-4
cg26655004,ENSG00000186009,ATP4B,789,R1,2.6556378701059313e-7,4.999500049995e-4
cg10955669,ENSG00000203497,PDCD4-AS1,76589,R2,2.675246385556513e-7,5.999400059994001e-4
cg21336434,ENSG00000271306,RAC1P9,423325,L5,2.727514042561408e-7,3.9996000399960006e-4
cg14475478,ENSG00000235470,NEURL1-AS1,26615,L1,2.777916499673924e-7,5.999400059994001e-4
cg26646427,ENSG00000075240,GRAMD4,201037,R4,2.7985704460836854e-7,8.999100089991e-4
cg21481937,ENSG00000257454,CTD-2021H9.2,314751,R3,2.8624356175120165e-7,1.9998000199980003e-4
cg02563530,ENSG00000186367,KIAA1024L,1048906,R10,2.895505031500703e-7,8.999100089991e-4
cg20306265,ENSG00000236866,AL157902.3,9231,L1,2.9580120901633903e-7,9.999000099990002e-5
cg16239800,ENSG00000268545,VN1R107P,28534,R5,3.0195803739148736e-7,9.999000099990002e-5
cg06451822,ENSG00000275839,CTC-421K24.1,293790,L9,3.0212953108210853e-7,2.9997000299970003e-4
cg11429283,ENSG00000137504,CREBZF,75085,L2,3.027683814791493e-7,5.999400059994001e-4
cg19609644,ENSG00000253227,RP11-383J24.1,70474,R5,3.111969991115967e-7,5.999400059994001e-4
cg07329251,ENSG00000110321,EIF4G2,341933,R9,3.2022958490203024e-7,9.99900009999e-4
cg14727409,ENSG00000235313,HM13-IT1,156775,R10,3.2565451445409534e-7,9.999000099990002e-5
cg27328839,ENSG00000277981,RP11-428P16.3,180688,L7,3.3190382263853345e-7,6.999300069993001e-4
cg15463966,ENSG00000244089,HMGB1P30,95569,R3,3.402816745659943e-7,9.999000099990002e-5
cg27390206,ENSG00000252112,SNORD63,11818,R1,3.4389004971862996e-7,1.9998000199980003e-4
cg07109745,ENSG00000200201,Y_RNA,215062,L8,3.553994551529472e-7,9.999000099990002e-5
cg25417042,ENSG00000233518,RPL7P35,50176,R3,3.633071536685306e-7,9.999000099990002e-5
cg09444036,ENSG00000276662,RP11-631M21.7,463946,L6,3.6440047787963757e-7,9.999000099990002e-5
cg12884762,ENSG00000200428,Y_RNA,205501,R4,3.7773731663311615e-7,4.999500049995e-4
cg10767008,ENSG00000231515,AC006003.3,261539,L3,3.7939984794384394e-7,9.999000099990002e-5
cg18417063,ENSG00000271074,RP11-212J19.1,386572,R2,3.9022018962525024e-7,5.999400059994001e-4
cg01850245,ENSG00000219738,CD83P1,39570,L2,3.919978218195985e-7,4.999500049995e-4
cg20033981,ENSG00000229473,RGS17P1,22685,L1,4.2015975620345545e-7,9.999000099990002e-5
cg04247336,ENSG00000075413,MARK3,159623,R9,4.2548400752698626e-7,9.99900009999e-4
cg12961607,ENSG00000213553,RPLP0P6,266303,L5,4.350198632866105e-7,9.99900009999e-4
cg12297501,ENSG00000187626,ZKSCAN4,144355,L9,4.472293458272367e-7,2.9997000299970003e-4
cg00735595,ENSG00000253299,RP11-316J7.4,298896,L7,4.4895743408872345e-7,4.999500049995e-4
cg08589212,ENSG00000165837,ERICH6B,9734,R2,4.6480634334708786e-7,2.9997000299970003e-4
cg10864979,ENSG00000278275,RP11-55J15.2,143291,R5,4.670510750501729e-7,1.9998000199980003e-4
cg16198468,ENSG00000226253,MRPL35P3,420345,L6,4.687270390702337e-7,1.9998000199980003e-4
cg11876048,ENSG00000280028,RP11-118E18.1,271474,R6,4.700509969472618e-7,9.999000099990002e-5
cg10995381,ENSG00000251168,CTD-2072I24.1,47205,R1,4.974426166992814e-7,9.999000099990002e-5
cg06070002,ENSG00000236872,RP11-291L19.1,105103,L3,5.000285776060404e-7,4.999500049995e-4
cg07859138,ENSG00000186471,AKAP14,277803,R10,5.035368652037751e-7,2.9997000299970003e-4
cg05511872,ENSG00000244411,KRTAP5-7,414051,R7,5.188688881581575e-7,7.999200079992001e-4
cg02007217,ENSG00000230065,AC010974.3,241848,R5,5.200750360179141e-7,9.999000099990002e-5
cg05120309,ENSG00000258904,RP11-638I2.2,244622,R7,5.278844085239836e-7,1.9998000199980003e-4
cg26787863,ENSG00000158615,PPP1R15B,86046,R5,5.82513961610816e-7,4.999500049995e-4
cg18535410,ENSG00000269125,RP11-98F14.11,26046,R2,6.002177674159088e-7,4.999500049995e-4
cg01062470,ENSG00000228352,RP11-537H15.3,220159,L10,6.082733192514036e-7,9.999000099990002e-5
cg21487363,ENSG00000277539,RP11-298C2.1,199119,L2,6.40694807027251e-7,8.999100089991e-4
cg22909085,ENSG00000224121,ATG12P2,3701,R2,6.709463665920036e-7,3.9996000399960006e-4
cg13320436,ENSG00000251835,RNU6ATAC32P,72571,L2,6.866894867769982e-7,2.9997000299970003e-4
cg14713146,ENSG00000228507,DAP3P2,565283,R7,6.874027470466628e-7,9.999000099990002e-5
cg25961292,ENSG00000187726,DNAJB13,233342,R10,7.108180618617549e-7,8.999100089991e-4
cg06043710,ENSG00000276662,RP11-631M21.7,365679,L6,7.170446286212942e-7,2.9997000299970003e-4
cg07891457,ENSG00000227620,ALG1L8P,110667,R8,7.254936586375885e-7,6.999300069993001e-4
